,footlength,Age,weightkg,stature,waistbreadth/chestbreadth,error,waistcircumference
3439,282,21,729,1808,0.9633333333333334,15.17578125,793
3440,262,26,983,1663,1.23,57.595703125,1102
3441,270,21,865,1834,1.2649253731343284,-3.44586181640625,955
3442,297,33,1239,1815,1.2516129032258065,-69.47900390625,1113
3443,253,25,631,1700,1.043956043956044,26.4183349609375,802
3444,277,39,965,1808,1.2135922330097086,-3.26953125,1027
3445,268,19,778,1722,1.1090225563909775,-32.42584228515625,839
3446,264,20,682,1679,1.075098814229249,19.47137451171875,825
3447,276,26,876,1775,1.1127272727272728,-35.02618408203125,896
3448,269,46,1028,1826,1.1595092024539877,9.783447265625,1082
3449,290,22,935,1767,1.1442307692307692,6.25146484375,967
3450,270,27,784,1685,1.127946127946128,4.3424072265625,910
3451,268,42,914,1735,1.1555555555555554,-4.437744140625,1020
3452,266,23,875,1668,1.1099656357388317,-35.0086669921875,922
3453,262,25,637,1678,0.9849056603773585,-31.01861572265625,728
3454,279,48,939,1808,1.1162790697674418,-15.0640869140625,975
3455,271,42,729,1846,1.0880281690140845,32.756103515625,874
3456,265,22,841,1771,1.0771929824561404,-27.41534423828125,868
3457,285,52,877,1774,1.125,13.99310302734375,977
3458,259,32,965,1748,1.191275167785235,-26.2486572265625,1019
3459,294,31,991,1789,1.006514657980456,-25.3983154296875,910
3460,280,41,1001,1825,1.2771929824561403,-13.2462158203125,1058
3461,269,29,872,1698,1.096026490066225,-18.17242431640625,933
3462,273,31,1131,1850,1.2147435897435896,-19.69873046875,1100
3463,258,19,744,1766,1.1401515151515151,-2.5125732421875,860
3464,252,20,647,1638,0.9703703703703703,-18.9761962890625,748
3465,294,23,1019,1818,1.1346153846153846,6.69921875,1007
3466,260,25,681,1664,1.0985401459854014,56.06097412109375,883
3467,265,29,892,1902,1.0877742946708464,72.03240966796875,992
3468,273,21,824,1722,1.0763636363636364,-33.939697265625,853
3469,299,25,793,1833,1.167883211678832,7.95361328125,888
3470,287,26,1166,1847,1.2017804154302671,32.6041259765625,1146
3471,268,23,948,1690,1.4265734265734267,25.120361328125,1127
3472,316,28,1132,1934,1.1353135313531353,-44.3134765625,982
3473,288,37,1093,1807,1.2679738562091503,38.0809326171875,1153
3474,242,30,688,1651,1.0656934306569343,-15.21539306640625,832
3475,269,31,1052,1768,1.211726384364821,5.4033203125,1102
3476,275,34,768,1812,1.0971223021582734,6.68939208984375,873
3477,276,20,927,1743,1.2508591065292096,8.41448974609375,1017
3478,275,31,820,1715,1.1024734982332156,-38.67376708984375,875
3479,265,33,877,1681,1.0804953560371517,26.33599853515625,996
3480,272,42,825,1847,1.0125,2.023681640625,883
3481,267,24,762,1684,1.1018181818181818,-15.10589599609375,859
3482,293,32,894,1865,1.0098684210526316,8.950927734375,887
3483,265,32,791,1732,1.1470588235294117,-4.3446044921875,917
3484,250,36,677,1655,1.048951048951049,42.34295654296875,878
3485,270,21,850,1759,1.1888111888111887,33.1802978515625,970
3486,278,21,750,1764,1.0208333333333333,7.40997314453125,821
3487,277,21,780,1740,1.1048951048951048,22.45965576171875,888
3488,272,26,752,1766,0.989010989010989,-30.690673828125,782
3489,256,30,706,1656,1.1323529411764706,20.80157470703125,893
3490,265,22,596,1681,1.0553359683794465,-23.7464599609375,730
3491,267,21,861,1658,1.2023809523809523,-19.8856201171875,953
3492,245,21,552,1588,0.9880952380952381,1.791015625,742
3493,264,26,723,1754,1.0539568345323742,8.647705078125,835
3494,276,22,907,1788,1.1821305841924399,4.03466796875,970
3495,273,19,690,1806,1.0,7.18280029296875,780
3496,260,30,959,1697,1.2679738562091503,24.9588623046875,1085
3497,273,24,690,1770,1.0246478873239437,-13.59649658203125,775
3498,276,30,840,1796,1.087837837837838,-31.29345703125,873
3499,280,18,792,1815,1.1091549295774648,-0.31927490234375,853
3500,280,35,706,1756,1.0342465753424657,29.11572265625,844
3501,249,25,791,1701,1.0192926045016077,26.4783935546875,893
3502,276,20,887,1751,1.009493670886076,22.66302490234375,904
3503,271,27,871,1801,1.0327868852459017,-16.5050048828125,880
3504,273,19,874,1737,1.0743243243243243,-1.24188232421875,903
3505,284,26,812,1785,1.1368421052631579,9.53509521484375,901
3506,284,33,875,1771,1.0814332247557004,53.38824462890625,980
3507,277,31,772,1771,1.1066176470588236,-30.96063232421875,847
3508,255,26,654,1580,1.0520446096654275,-5.82989501953125,811
3509,258,27,872,1685,1.1419354838709677,24.38934326171875,1005
3510,262,29,700,1675,1.068592057761733,42.50189208984375,875
3511,261,37,785,1675,1.199288256227758,-15.72430419921875,944
3512,273,43,870,1690,1.134020618556701,-17.9683837890625,980
3513,231,34,700,1593,1.088235294117647,-66.32855224609375,836
3514,257,47,824,1737,1.106312292358804,-6.2154541015625,965
3515,259,42,813,1693,1.0385852090032155,16.984375,949
3516,253,47,873,1706,1.0572390572390573,-30.19317626953125,968
3517,298,20,787,1888,1.043189368770764,34.78857421875,836
3518,256,25,748,1706,1.0107913669064748,-13.67205810546875,815
3519,284,23,793,1841,0.948051948051948,20.88543701171875,812
3520,297,40,942,1906,1.1266233766233766,64.58154296875,1037
3521,290,30,867,1866,1.0830564784053156,31.1522216796875,925
3522,289,40,889,1788,1.2241992882562278,27.1820068359375,1008
3523,292,27,970,1887,1.1151315789473684,-26.99774169921875,933
3524,247,43,938,1687,1.1875,-1.285400390625,1074
3525,271,55,1046,1724,1.2236024844720497,-7.3724365234375,1137
3526,275,24,768,1710,1.0391459074733096,-5.5712890625,838
3527,267,50,1104,1763,1.2140672782874617,-34.667236328125,1127
3528,262,57,991,1722,1.2183098591549295,-34.6256103515625,1080
3529,269,48,837,1722,1.1524822695035462,37.57867431640625,1014
3530,261,23,687,1659,1.03584229390681,14.92596435546875,818
3531,267,51,885,1741,1.1172638436482085,-7.7637939453125,1002
3532,262,50,869,1710,1.1598639455782314,-7.9150390625,1000
3533,285,28,1034,1774,1.3835125448028673,-14.7733154296875,1100
3534,258,25,792,1730,1.1099290780141844,1.80645751953125,900
3535,268,41,651,1798,1.0977443609022557,0.5699462890625,817
3536,253,55,831,1738,1.168421052631579,-28.00299072265625,976
3537,284,49,999,1781,1.1136363636363635,53.4931640625,1090
3538,268,35,968,1623,1.2408026755852843,-4.8712158203125,1071
3539,270,35,847,1725,1.081911262798635,-20.6544189453125,916
3540,283,44,737,1756,1.0738255033557047,56.20684814453125,922
3541,278,26,849,1800,1.106312292358804,14.470703125,917
3542,285,51,985,1778,1.1418918918918919,-25.3575439453125,1011
3543,268,29,774,1674,1.0925925925925926,-24.2171630859375,867
3544,281,22,855,1774,1.017605633802817,12.90777587890625,872
3545,269,34,1111,1705,1.2407407407407407,59.6209716796875,1214
3546,283,36,829,1749,1.1472602739726028,34.53436279296875,968
3547,283,23,966,1821,1.1246006389776357,80.09405517578125,1051
3548,255,33,665,1691,1.0559701492537314,-15.50335693359375,798
3549,244,46,868,1686,1.0921052631578947,-32.92584228515625,980
3550,279,19,934,1823,1.1706484641638226,7.1356201171875,971
3551,271,41,1123,1771,1.187116564417178,-42.4871826171875,1103
3552,262,33,954,1750,1.141025641025641,-30.5430908203125,998
3553,263,26,776,1687,1.0985915492957747,-5.3914794921875,883
3554,249,38,727,1642,1.0433212996389891,-9.5523681640625,870
3555,266,37,915,1734,1.261168384879725,-7.252685546875,1043
3556,291,42,1076,1757,1.2026143790849673,10.0089111328125,1113
3557,289,42,1027,1784,1.0877742946708464,19.4189453125,1050
3558,264,43,798,1685,1.0945945945945945,22.01983642578125,965
3559,269,38,839,1742,1.0068027210884354,29.4716796875,935
3560,269,29,888,1788,1.152027027027027,0.9683837890625,966
3561,263,47,891,1694,1.1585760517799353,64.99658203125,1103
3562,282,41,998,1873,1.1028938906752412,10.67633056640625,1007
3563,286,50,1161,1843,1.1514195583596214,-13.1422119140625,1122
3564,243,31,767,1635,1.206405693950178,-5.74365234375,955
3565,289,42,1179,1833,1.198051948051948,-24.704833984375,1123
3566,307,33,1086,1919,1.1114754098360655,-15.6177978515625,995
3567,272,49,1329,1779,1.3009708737864079,7.0084228515625,1287
3568,291,52,952,1825,1.1392857142857142,-21.0728759765625,983
3569,263,29,878,1734,1.1084745762711865,15.06695556640625,973
3570,252,46,822,1663,1.1180555555555556,-53.38824462890625,939
3571,259,33,870,1718,1.048048048048048,51.0447998046875,1000
3572,289,28,954,1814,1.0134680134680134,-16.04425048828125,893
3573,265,48,835,1760,1.2205882352941178,8.079833984375,996
3574,251,36,672,1631,1.12015503875969,-17.83477783203125,847
3575,253,53,938,1740,1.1833333333333333,-2.0338134765625,1058
3576,263,36,913,1749,1.0833333333333333,-10.84210205078125,988
3577,275,39,947,1757,1.1258064516129032,11.90496826171875,1029
3578,283,47,964,1870,1.1046153846153846,78.0850830078125,1062
3579,275,21,720,1754,1.0597014925373134,-21.7708740234375,793
3580,252,20,666,1700,1.0568181818181819,12.65771484375,805
3581,247,29,700,1683,1.0872727272727272,24.86444091796875,873
3582,250,43,767,1717,1.0696864111498259,15.64349365234375,931
3583,292,29,785,1820,1.0208333333333333,8.96661376953125,835
3584,272,44,1209,1705,1.1671469740634006,29.48681640625,1223
3585,291,55,1100,1844,1.2059800664451827,5.650634765625,1118
3586,272,40,781,1727,1.0564784053156147,20.685302734375,912
3587,280,30,761,1697,1.083916083916084,-2.175537109375,866
3588,263,31,723,1695,1.15625,-43.59613037109375,844
3589,260,27,820,1781,1.094890510948905,-44.16473388671875,860
3590,272,40,798,1784,1.0855263157894737,22.1005859375,930
3591,261,29,779,1719,1.186046511627907,-29.16217041015625,898
3592,263,25,798,1757,1.1151079136690647,-17.19317626953125,880
3593,281,32,680,1744,1.1124031007751938,3.29022216796875,826
3594,276,24,1096,1787,1.212218649517685,-46.1141357421875,1052
3595,284,42,858,1733,1.1649122807017545,14.1380615234375,982
3596,272,44,829,1698,1.3320895522388059,2.21685791015625,1010
3597,288,30,1162,1874,1.1704180064308682,-24.0145263671875,1073
3598,270,31,774,1774,1.0549828178694158,24.0072021484375,887
3599,279,19,989,1823,1.1785714285714286,24.04437255859375,1024
3600,285,32,844,1753,0.9341692789968652,7.70318603515625,850
3601,264,24,851,1793,1.0326797385620916,-13.66455078125,870
3602,261,32,731,1679,1.099630996309963,22.92401123046875,897
3603,268,26,776,1682,1.0874125874125875,66.2974853515625,948
3604,262,19,754,1761,1.007168458781362,-20.7900390625,789
3605,294,32,963,1717,1.290909090909091,-36.3380126953125,1010
3606,268,27,863,1755,1.1237458193979932,7.85797119140625,955
3607,259,34,928,1681,1.084639498432602,-24.8671875,985
3608,271,53,836,1800,1.1527777777777777,17.4664306640625,975
3609,281,30,1369,1862,1.2212389380530972,79.5091552734375,1325
3610,264,28,861,1706,1.2385964912280703,32.66845703125,1026
3611,264,26,786,1788,1.1725352112676057,18.29986572265625,926
3612,267,35,1055,1712,1.226537216828479,-21.1153564453125,1100
3613,281,20,693,1663,1.105263157894737,4.87347412109375,825
3614,264,21,683,1675,0.9706959706959707,27.00701904296875,800
3615,256,19,587,1707,0.9921875,-4.936767578125,729
3616,270,22,712,1635,1.142322097378277,-8.4208984375,850
3617,271,21,746,1694,1.1443661971830985,17.62286376953125,891
3618,275,49,995,1740,1.1786833855799372,15.3721923828125,1097
3619,265,25,847,1680,1.1140939597315436,-4.988525390625,938
3620,292,50,1285,1885,1.2172523961661341,-93.5567626953125,1110
3621,265,31,830,1698,1.1404109589041096,3.2520751953125,953
3622,274,20,881,1848,1.1473684210526316,-29.10626220703125,893
3623,271,23,897,1697,1.1385135135135136,24.74188232421875,991
3624,294,28,862,1814,1.2075471698113207,-44.3765869140625,897
3625,300,28,979,1819,1.1972318339100345,-11.30877685546875,986
3626,300,29,868,1728,1.099644128113879,9.694580078125,917
3627,274,27,693,1723,0.9560439560439561,-40.949951171875,731
3628,272,46,888,1808,1.1309904153354633,0.04998779296875,978
3629,287,46,758,1786,0.9967320261437909,35.9794921875,884
3630,272,21,703,1696,1.056390977443609,-28.1063232421875,780
3631,279,21,743,1747,1.0794223826714802,11.318359375,845
3632,280,25,926,1775,1.0066889632107023,-18.57867431640625,896
3633,274,29,903,1802,1.107843137254902,43.82696533203125,991
3634,285,47,908,1891,1.1024734982332156,-73.134033203125,877
3635,252,25,563,1665,0.9388489208633094,-1.82061767578125,721
3636,273,23,1336,1800,1.3587301587301588,71.9295654296875,1334
3637,279,24,879,1793,1.15625,-48.03424072265625,892
3638,256,31,839,1701,1.1978021978021978,-29.49420166015625,953
3639,295,23,769,1808,0.9761092150170648,21.79229736328125,800
3640,268,36,807,1765,1.1418439716312057,-2.9676513671875,928
3641,288,38,1121,1874,1.0705128205128205,-8.6002197265625,1042
3642,243,22,676,1686,1.033210332103321,-8.26202392578125,794
3643,265,31,1004,1676,1.3642857142857143,-14.4119873046875,1117
3644,263,28,781,1689,1.113879003558719,4.1531982421875,908
3645,272,20,709,1711,1.0105263157894737,8.94647216796875,800
3646,288,21,790,1887,0.975,-3.98193359375,783
3647,275,23,688,1725,1.0186567164179106,-0.245361328125,785
3648,288,20,748,1762,0.9714285714285714,11.39544677734375,799
3649,270,21,746,1689,1.093189964157706,13.6632080078125,865
3650,255,52,945,1735,1.134796238244514,-5.2872314453125,1062
3651,259,25,797,1708,1.1137931034482758,29.73284912109375,936
3652,267,31,877,1780,1.1095890410958904,-8.8677978515625,943
3653,271,48,799,1783,1.1299638989169676,48.0595703125,973
3654,285,47,900,1778,1.1164383561643836,-2.408447265625,965
3655,290,45,943,1814,1.1971326164874552,6.67486572265625,1015
3656,263,47,933,1675,1.1317567567567568,1.823486328125,1063
3657,265,42,878,1733,1.0263157894736843,8.4072265625,965
3658,242,38,572,1605,1.0,12.22113037109375,787
3659,272,39,1079,1738,1.1563517915309447,-18.75634765625,1096
3660,266,41,791,1711,1.0836120401337792,21.91595458984375,943
3661,249,45,780,1665,1.0126984126984127,12.05780029296875,930
3662,272,49,912,1812,1.0789473684210527,-28.48480224609375,955
3663,288,51,1166,1823,1.0818181818181818,4.5775146484375,1127
3664,292,50,1107,1801,1.1901639344262296,24.4202880859375,1140
3665,261,32,963,1750,1.174757281553398,1.722900390625,1041
3666,271,55,952,1686,1.206896551724138,-4.340576171875,1081
3667,287,56,1055,1802,1.0914826498422714,-4.5164794921875,1060
3668,297,55,982,1820,1.1168831168831168,-36.56719970703125,983
3669,275,45,965,1757,1.1719298245614036,-1.589111328125,1046
3670,286,58,959,1780,1.1844660194174756,83.38037109375,1129
3671,273,37,767,1780,1.0618181818181818,13.21124267578125,882
3672,275,41,845,1682,1.0729166666666667,9.6544189453125,957
3673,257,47,957,1711,1.1934426229508197,-2.705322265625,1067
3674,271,24,809,1679,1.151624548736462,7.4124755859375,931
3675,262,42,840,1674,1.1736111111111112,-35.1319580078125,966
3676,280,38,843,1755,1.0678571428571428,7.83746337890625,931
3677,274,30,842,1706,1.1627118644067798,22.36517333984375,981
3678,277,37,870,1850,1.1122112211221122,-8.1724853515625,924
3679,251,21,649,1676,1.1906614785992218,-23.25714111328125,814
3680,285,27,944,1908,1.1523178807947019,16.599365234375,976
3681,275,27,926,1825,1.1582278481012658,51.83062744140625,1025
3682,283,42,973,1799,1.1401869158878504,24.27008056640625,1038
3683,284,21,810,1810,1.247148288973384,22.94671630859375,939
3684,258,39,802,1792,1.0801393728222997,-15.7086181640625,899
3685,268,26,667,1722,1.079847908745247,-8.31390380859375,796
3686,271,23,840,1713,1.125,15.3211669921875,937
3687,264,34,923,1775,1.085173501577287,-4.34381103515625,983
3688,284,28,887,1861,0.9526813880126183,-2.209716796875,845
3689,257,38,790,1660,1.0529801324503312,38.2012939453125,957
3690,265,29,1102,1754,1.2721518987341771,26.4544677734375,1167
3691,268,47,829,1762,1.199288256227758,-36.1329345703125,939
3692,256,25,883,1724,1.2198581560283688,18.12127685546875,1025
3693,246,56,826,1627,1.1346153846153846,17.4954833984375,1039
3694,268,27,1074,1731,1.243421052631579,-42.16552734375,1073
3695,278,32,750,1862,1.10752688172043,65.71649169921875,900
3696,288,41,1004,1834,1.1606060606060606,78.09063720703125,1100
3697,294,26,1264,1881,1.2553846153846153,-46.405517578125,1128
3698,271,30,957,1770,1.1791530944625408,16.5194091796875,1042
3699,263,27,894,1675,1.121875,43.99066162109375,1028
3700,280,39,849,1721,1.091503267973856,43.268798828125,987
3701,251,32,930,1673,1.1379310344827587,23.2916259765625,1052
3702,313,41,1193,1909,1.1924290220820188,35.5355224609375,1137
3703,279,38,1042,1750,1.1174603174603175,8.0447998046875,1080
3704,275,41,907,1780,1.0590163934426229,37.9298095703125,1005
3705,270,22,682,1840,0.9251700680272109,3.56341552734375,757
3706,294,40,902,1873,1.0568561872909699,9.3145751953125,932
3707,277,41,1189,1780,1.175,-27.400146484375,1147
3708,283,43,922,1768,1.0787878787878789,76.50189208984375,1054
3709,302,35,1010,1821,1.0912162162162162,-35.72119140625,950
3710,244,49,796,1698,1.0433333333333332,2.81719970703125,953
3711,282,41,1049,1690,1.2422145328719723,-10.5467529296875,1120
3712,288,37,994,1773,1.2059800664451827,27.7215576171875,1068
3713,273,31,859,1744,1.0425531914893618,47.88385009765625,958
3714,252,24,729,1733,1.0588235294117647,-44.3045654296875,788
3715,269,26,696,1813,1.0818505338078293,-6.208984375,808
3716,279,42,1038,1834,1.2525597269624573,77.091796875,1165
3717,271,23,944,1864,1.1043771043771045,4.15203857421875,950
3718,277,39,1375,1885,1.2890173410404624,28.663330078125,1300
3719,290,39,853,1807,1.1375838926174497,48.65838623046875,976
3720,266,20,843,1800,1.0581818181818181,-21.4520263671875,855
3721,270,21,660,1725,1.044776119402985,-1.26171875,777
3722,264,40,937,1748,1.2677966101694915,11.68115234375,1077
3723,263,37,941,1763,1.2,-11.3408203125,1033
3724,268,49,770,1728,1.0955631399317407,40.81768798828125,961
3725,256,27,937,1708,1.3135888501742161,67.7562255859375,1118
3726,263,20,673,1657,1.0545454545454545,-9.918212890625,786
3727,270,29,830,1740,1.175257731958763,21.43585205078125,966
3728,264,48,783,1686,1.0451388888888888,-15.8265380859375,907
3729,267,23,900,1621,1.2387543252595157,7.3074951171875,1025
3730,258,25,673,1623,1.0763636363636364,-26.80792236328125,795
3731,253,28,790,1629,1.1314878892733564,-42.471923828125,893
3732,275,53,1015,1707,1.1925675675675675,-6.5496826171875,1108
3733,268,25,574,1717,0.9420289855072463,19.2127685546875,736
